ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Dt_Customer;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Age_Group;NumOffSprings
4050;1966;Master;Married;49605.0;0;0;2014-06-21;65.0;42.0;16.0;29.0;12.0;20.0;8.0;1.0;2.0;1.0;4.0;3.0;0;0;0;0;0;0;0;54;50-59;0
3830;1953;Master;Married;59354.0;0;2;2014-04-24;59.0;295.0;21.0;78.0;39.0;13.0;13.0;1.0;4.0;4.0;7.0;3.0;0;0;0;0;0;0;0;67;60-69;2
7987;1969;Graduation;Married;65747.0;0;1;2014-03-07;96.0;346.0;17.0;48.0;23.0;13.0;13.0;4.0;8.0;1.0;6.0;6.0;0;1;0;0;0;0;0;51;50-59;1
7798;1972;2n Cycle;Together;46344.0;0;1;2012-12-14;28.0;233.0;20.0;57.0;8.0;20.0;91.0;4.0;7.0;1.0;5.0;7.0;0;0;0;0;0;0;0;48;40-59;1
92;1988;Graduation;Alone;34176.0;1;0;2014-05-12;12.0;5.0;7.0;24.0;19.0;14.0;20.0;4.0;3.0;0.0;4.0;6.0;0;0;0;0;0;0;0;32;30-39;1
7055;1952;PhD;Together;61010.0;0;1;2012-10-09;57.0;888.0;0.0;57.0;0.0;0.0;76.0;2.0;8.0;5.0;11.0;5.0;0;0;0;0;0;0;0;68;60-69;1
10240;1949;Graduation;Together;69372.0;0;0;2013-02-19;10.0;;26.0;269.0;34.0;13.0;42.0;1.0;;4.0;6.0;4.0;0;1;1;0;0;0;1;71;>69;0
3025;1958;Graduation;Single;49967.0;0;1;2013-07-08;4.0;212.0;6.0;69.0;4.0;12.0;3.0;3.0;6.0;1.0;5.0;7.0;0;0;0;0;0;0;0;62;60-69;1
9283;1978;Graduation;Single;60199.0;1;2;2013-09-12;49.0;8.0;1.0;7.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;0;0;0;0;0;0;0;42;40-59;3
9970;1977;Graduation;Together;55375.0;0;1;2013-10-17;3.0;42.0;11.0;57.0;10.0;28.0;14.0;1.0;1.0;1.0;6.0;2.0;0;0;0;0;0;0;0;43;40-59;1
2730;1955;Graduation;Single;80317.0;0;0;2013-08-20;64.0;536.0;11.0;387.0;;91.0;57.0;1.0;3.0;4.0;10.0;1.0;0;0;0;0;0;0;0;65;60-69;0
2795;1958;Master;Single;30523.0;2;1;2013-07-01;0.0;5.0;0.0;3.0;0.0;0.0;5.0;1.0;1.0;0.0;2.0;7.0;0;0;0;0;0;0;0;62;60-69;3
9260;1945;PhD;Married;70356.0;0;0;2012-11-05;20.0;;16.0;249.0;43.0;16.0;33.0;2.0;;6.0;9.0;6.0;0;0;0;0;0;0;0;75;>69;0
8182;1984;Graduation;Married;23228.0;1;0;2014-01-05;91.0;53.0;3.0;49.0;7.0;4.0;5.0;4.0;3.0;0.0;4.0;8.0;0;0;0;0;0;0;0;36;30-39;1
10095;1975;PhD;Divorced;74165.0;0;0;2013-05-01;9.0;;12.0;240.0;16.0;12.0;12.0;1.0;5.0;4.0;10.0;2.0;0;0;0;0;0;0;0;45;40-59;0
8475;1973;PhD;Married;;0;1;2014-03-01;98.0;20.0;2.0;;1.0;2.0;1.0;;0.0;;0.0;;0;0;0;0;0;0;0;47;40-59;1
4370;1966;Graduation;Together;43482.0;2;1;2013-11-13;83.0;18.0;1.0;32.0;6.0;3.0;28.0;3.0;2.0;0.0;4.0;6.0;0;0;0;0;0;0;0;54;50-59;3
10573;1953;Graduation;Divorced;62551.0;0;0;2013-11-18;27.0;125.0;16.0;98.0;134.0;21.0;27.0;1.0;6.0;7.0;4.0;3.0;1;0;0;0;0;0;0;67;60-69;0
3712;1959;Graduation;Divorced;52332.0;0;0;2013-08-28;63.0;212.0;5.0;33.0;7.0;0.0;2.0;1.0;3.0;2.0;6.0;4.0;0;1;0;0;0;0;0;61;60-69;0
6637;1988;Graduation;Single;66951.0;0;0;2013-11-02;46.0;277.0;;305.0;;76.0;124.0;1.0;3.0;4.0;7.0;1.0;0;0;0;0;0;0;0;32;30-39;0
3152;1957;Graduation;Together;26091.0;1;1;2014-02-25;84.0;15.0;10.0;19.0;8.0;17.0;20.0;3.0;2.0;1.0;3.0;5.0;0;0;0;0;0;0;0;63;60-69;2
5610;1965;Graduation;Together;33456.0;1;1;2014-04-21;58.0;7.0;3.0;10.0;8.0;1.0;7.0;2.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;55;50-59;2
6460;1982;Graduation;Married;28718.0;1;0;2013-07-13;78.0;12.0;4.0;6.0;11.0;8.0;16.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;38;30-39;1
1349;1970;Graduation;Married;50447.0;2;0;2014-04-21;4.0;85.0;7.0;24.0;2.0;3.0;27.0;1.0;3.0;1.0;3.0;6.0;0;0;0;0;0;0;0;50;50-59;2
1880;1959;PhD;Together;53537.0;1;1;2014-01-30;17.0;81.0;0.0;6.0;0.0;0.0;6.0;2.0;2.0;1.0;3.0;5.0;0;0;0;0;0;0;0;61;60-69;2
641;1967;Graduation;Single;52074.0;0;1;2014-04-04;77.0;59.0;0.0;12.0;0.0;0.0;48.0;1.0;2.0;2.0;2.0;4.0;1;0;0;0;0;0;0;53;50-59;1
8717;1975;PhD;Married;80427.0;0;1;2012-09-12;56.0;;71.0;449.0;69.0;71.0;26.0;1.0;;8.0;8.0;5.0;0;0;0;0;0;0;0;45;40-59;1
10314;1948;PhD;Married;83837.0;0;0;2012-12-16;79.0;847.0;66.0;119.0;86.0;89.0;111.0;1.0;9.0;;5.0;4.0;0;1;0;1;0;0;1;72;>69;0
10854;1970;PhD;Married;38853.0;1;1;2014-05-23;90.0;29.0;0.0;14.0;0.0;0.0;2.0;2.0;2.0;0.0;3.0;7.0;0;0;0;0;0;0;0;50;50-59;2
10492;1959;Graduation;Together;38285.0;2;1;2014-06-24;96.0;2.0;0.0;5.0;2.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;0;0;0;0;0;0;0;61;60-69;3
6935;1951;2n Cycle;Married;78497.0;0;0;2013-12-01;44.0;207.0;26.0;447.0;75.0;0.0;;1.0;5.0;7.0;12.0;2.0;0;0;0;1;0;0;0;69;>69;0
7698;1976;PhD;Married;51650.0;0;1;2014-05-11;81.0;152.0;3.0;22.0;2.0;5.0;7.0;1.0;4.0;1.0;4.0;5.0;0;0;0;0;0;0;0;44;40-59;1
3559;1988;2n Cycle;Married;16248.0;1;0;2014-05-10;77.0;12.0;11.0;10.0;3.0;12.0;9.0;3.0;2.0;1.0;3.0;6.0;0;0;0;0;0;0;0;32;30-39;1
10562;1946;Master;Married;66835.0;0;0;2013-09-28;21.0;620.0;26.0;195.0;34.0;17.0;141.0;1.0;6.0;4.0;;2.0;0;0;0;0;0;0;0;74;>69;0
10796;1984;Master;Married;30477.0;1;0;2014-01-22;16.0;47.0;1.0;6.0;0.0;0.0;12.0;1.0;1.0;1.0;3.0;6.0;0;0;0;0;0;0;0;36;30-39;1
2563;1961;Basic;Married;28249.0;0;0;2014-06-15;80.0;1.0;9.0;7.0;2.0;14.0;10.0;1.0;2.0;0.0;3.0;6.0;0;0;0;0;0;0;0;59;>69;0
3518;1983;Graduation;Married;25271.0;1;0;2012-12-05;45.0;10.0;1.0;18.0;10.0;4.0;7.0;1.0;1.0;1.0;2.0;9.0;0;0;0;0;0;0;0;37;30-39;1
5823;1970;PhD;Single;32303.0;0;1;2014-03-08;63.0;35.0;0.0;2.0;0.0;0.0;2.0;2.0;1.0;0.0;4.0;5.0;0;0;0;0;0;0;0;50;50-59;1
3934;1966;Graduation;Married;61286.0;0;1;2013-08-02;34.0;356.0;0.0;107.0;19.0;9.0;117.0;2.0;7.0;1.0;8.0;5.0;0;0;0;0;0;0;0;54;50-59;1
6982;1976;Graduation;Married;74068.0;0;0;2013-03-19;14.0;783.0;30.0;537.0;140.0;76.0;15.0;1.0;4.0;;9.0;2.0;0;0;0;0;0;0;0;44;40-59;0
6431;1964;PhD;Married;45759.0;1;1;2013-02-23;13.0;42.0;1.0;18.0;3.0;0.0;4.0;2.0;2.0;0.0;3.0;7.0;0;0;0;0;0;0;0;56;50-59;2
9733;1978;Basic;Together;24882.0;1;0;2012-09-09;52.0;1.0;4.0;10.0;29.0;0.0;36.0;1.0;1.0;1.0;2.0;6.0;1;0;0;0;0;0;0;42;40-59;1
5602;1989;PhD;Together;66973.0;0;0;2013-05-17;98.0;466.0;22.0;432.0;147.0;;102.0;1.0;8.0;7.0;12.0;3.0;0;0;0;0;0;0;0;31;30-39;0
1324;1988;Graduation;Married;38872.0;1;0;2013-05-30;93.0;23.0;3.0;21.0;3.0;19.0;22.0;2.0;3.0;0.0;3.0;8.0;0;0;0;0;0;0;0;32;30-39;1
326;1973;Graduation;Married;51148.0;1;1;2013-02-18;38.0;235.0;6.0;45.0;8.0;9.0;12.0;4.0;5.0;1.0;6.0;6.0;0;0;0;0;0;0;0;47;40-59;2
7224;1977;Graduation;Married;31353.0;1;1;2013-12-29;24.0;10.0;0.0;10.0;3.0;1.0;7.0;2.0;1.0;1.0;2.0;8.0;0;0;0;0;0;0;0;43;40-59;2
6999;1980;Master;Married;69661.0;0;0;2014-05-13;80.0;656.0;16.0;106.0;32.0;16.0;8.0;1.0;7.0;3.0;12.0;3.0;0;0;0;0;0;0;0;40;40-59;0
9938;1954;Graduation;Married;80067.0;0;0;2013-09-19;82.0;519.0;17.0;;27.0;;51.0;1.0;4.0;6.0;6.0;2.0;0;0;1;0;0;0;0;66;60-69;0
6422;1954;Graduation;Married;86718.0;0;0;2013-01-17;20.0;344.0;;482.0;50.0;33.0;;1.0;5.0;6.0;5.0;2.0;0;0;0;0;0;0;0;66;60-69;0
3182;1973;PhD;Single;46854.0;1;1;2014-03-31;81.0;96.0;1.0;79.0;7.0;1.0;79.0;6.0;5.0;1.0;3.0;8.0;1;0;0;0;0;0;1;47;40-59;2
7300;1952;Graduation;Divorced;69142.0;0;1;2014-06-29;50.0;448.0;4.0;34.0;6.0;4.0;39.0;3.0;8.0;1.0;7.0;5.0;0;1;0;0;0;0;0;68;60-69;1
10424;1968;Graduation;Single;75922.0;0;0;2013-12-09;60.0;265.0;;553.0;;23.0;92.0;1.0;4.0;4.0;9.0;1.0;0;0;0;0;0;0;0;52;50-59;0
8727;1978;Graduation;Divorced;63693.0;0;1;2013-10-14;63.0;587.0;43.0;337.0;42.0;87.0;54.0;3.0;;6.0;9.0;6.0;0;0;0;0;0;0;0;42;40-59;1
2798;1977;PhD;Together;102160.0;0;0;2012-11-02;54.0;763.0;29.0;138.0;76.0;;58.0;0.0;7.0;;10.0;4.0;0;1;1;1;0;0;1;43;40-59;0
1030;1965;PhD;Single;40637.0;1;1;2013-07-17;72.0;22.0;0.0;13.0;0.0;0.0;3.0;2.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;55;50-59;2
624;1984;Master;Single;18890.0;0;0;2012-11-10;5.0;6.0;4.0;1.0;7.0;2.0;15.0;1.0;0.0;1.0;2.0;6.0;1;0;0;0;0;0;1;36;30-39;0
5176;1988;Graduation;Together;29604.0;1;0;2013-12-08;88.0;7.0;6.0;13.0;7.0;6.0;14.0;1.0;1.0;0.0;3.0;9.0;1;0;0;0;0;0;0;32;30-39;1
5552;1963;Master;Divorced;48721.0;1;1;2013-05-13;50.0;81.0;18.0;113.0;47.0;13.0;21.0;6.0;4.0;2.0;5.0;6.0;0;0;0;0;0;0;0;57;50-59;2
868;1966;Graduation;Married;44794.0;0;1;2014-06-08;99.0;54.0;0.0;7.0;0.0;0.0;4.0;1.0;2.0;0.0;3.0;6.0;0;0;0;0;0;0;0;54;50-59;1
380;1954;Graduation;Divorced;64497.0;0;1;2012-09-10;17.0;;48.0;320.0;42.0;32.0;;5.0;;4.0;9.0;8.0;1;0;0;0;0;0;1;66;60-69;1
2677;1956;Graduation;Together;46097.0;0;1;2013-03-31;11.0;72.0;24.0;68.0;65.0;4.0;8.0;5.0;3.0;1.0;6.0;4.0;0;0;0;0;0;0;0;64;60-69;1
6521;1954;Graduation;Together;77972.0;0;0;2014-03-18;18.0;613.0;22.0;319.0;33.0;102.0;12.0;1.0;4.0;6.0;9.0;1.0;0;0;0;0;0;0;0;66;60-69;0
6927;1968;PhD;Married;44377.0;1;1;2012-10-05;70.0;224.0;0.0;30.0;0.0;0.0;10.0;;5.0;1.0;5.0;8.0;0;0;0;0;0;0;0;52;50-59;2
2877;1974;Master;Together;46014.0;1;1;2013-01-21;21.0;410.0;0.0;59.0;19.0;9.0;44.0;;7.0;1.0;8.0;7.0;0;0;0;0;0;0;0;46;40-59;2
0;1985;Graduation;Married;70951.0;0;0;2013-05-04;66.0;239.0;10.0;554.0;;87.0;54.0;1.0;3.0;4.0;9.0;1.0;0;0;0;0;0;0;0;35;30-39;0
1584;1977;Graduation;Married;41443.0;1;0;2014-04-01;79.0;171.0;7.0;171.0;25.0;19.0;89.0;6.0;8.0;1.0;5.0;8.0;0;0;0;0;0;0;0;43;40-59;1
7264;1978;2n Cycle;Single;52195.0;2;1;2014-05-12;2.0;12.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;42;40-59;3
6274;1948;Master;Married;83790.0;0;0;2013-11-15;81.0;;16.0;417.0;42.0;48.0;16.0;1.0;8.0;;6.0;3.0;0;1;1;0;0;0;0;72;>69;0
1377;1954;Master;Widow;44551.0;0;1;2013-08-31;24.0;182.0;4.0;33.0;0.0;0.0;66.0;2.0;4.0;1.0;5.0;7.0;0;0;0;0;0;0;0;66;60-69;1
454;1980;Graduation;Together;69508.0;1;0;2012-11-14;48.0;824.0;32.0;162.0;42.0;32.0;43.0;2.0;;4.0;11.0;6.0;0;0;0;0;0;0;0;40;40-59;1
1755;1988;2n Cycle;Together;45204.0;1;0;2014-04-11;93.0;30.0;11.0;25.0;29.0;1.0;18.0;1.0;1.0;1.0;4.0;3.0;0;0;0;0;0;0;0;32;30-39;1
2075;1969;Graduation;Married;72460.0;0;0;2013-11-14;56.0;377.0;10.0;540.0;80.0;30.0;10.0;1.0;3.0;5.0;7.0;1.0;0;0;0;0;0;0;0;51;50-59;0
4785;1970;PhD;Together;77622.0;0;2;2014-04-14;3.0;520.0;7.0;154.0;19.0;0.0;14.0;2.0;6.0;3.0;11.0;3.0;0;0;0;0;0;0;0;50;50-59;2
9076;1980;PhD;Married;30732.0;1;0;2013-01-05;44.0;155.0;1.0;25.0;0.0;1.0;3.0;4.0;4.0;1.0;4.0;8.0;0;0;0;0;0;0;0;40;40-59;1
7079;1962;Graduation;Divorced;63887.0;0;1;2012-09-08;38.0;897.0;23.0;207.0;15.0;11.0;92.0;5.0;9.0;6.0;12.0;6.0;0;0;0;0;0;0;0;58;50-59;1
4653;1978;Graduation;Together;42011.0;1;0;2013-03-26;46.0;131.0;0.0;16.0;2.0;1.0;39.0;4.0;3.0;1.0;4.0;8.0;0;0;0;0;0;0;0;42;40-59;1
7375;1976;Graduation;Together;51369.0;0;1;2012-10-25;84.0;297.0;7.0;79.0;0.0;11.0;;2.0;8.0;2.0;4.0;8.0;0;0;0;0;0;0;0;44;40-59;1
709;1952;Graduation;Divorced;51537.0;0;1;2012-12-09;27.0;787.0;20.0;204.0;0.0;0.0;92.0;3.0;2.0;2.0;11.0;8.0;0;0;0;0;0;0;0;68;60-69;1
460;1972;PhD;Married;79930.0;0;0;2012-08-08;72.0;792.0;86.0;;67.0;51.0;17.0;1.0;3.0;5.0;8.0;2.0;0;0;0;0;0;0;0;48;40-59;0
3726;1986;PhD;Together;34320.0;1;0;2014-02-16;66.0;4.0;1.0;9.0;3.0;0.0;0.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;34;30-39;1
6798;1966;Graduation;Single;37070.0;1;1;2013-03-20;30.0;231.0;7.0;137.0;4.0;15.0;39.0;;5.0;1.0;8.0;7.0;0;0;0;0;0;0;1;54;50-59;2
5341;1962;2n Cycle;Divorced;81975.0;0;1;2013-01-05;2.0;;76.0;184.0;;;27.0;1.0;6.0;3.0;4.0;7.0;0;0;1;0;0;0;0;58;50-59;1
1606;1971;Graduation;Together;38590.0;1;0;2013-05-15;65.0;3.0;1.0;8.0;4.0;3.0;3.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;49;>69;1
9617;1951;Graduation;Single;15033.0;0;0;2014-04-16;37.0;0.0;4.0;5.0;6.0;0.0;4.0;1.0;1.0;0.0;3.0;3.0;0;0;0;0;0;0;0;69;>69;0
3233;1965;PhD;Married;62745.0;0;1;2013-03-23;89.0;562.0;21.0;464.0;28.0;10.0;32.0;3.0;7.0;8.0;11.0;5.0;0;0;0;0;0;0;0;55;50-59;1
89;1975;2n Cycle;Married;22212.0;1;0;2013-12-09;49.0;5.0;9.0;20.0;6.0;8.0;21.0;2.0;2.0;0.0;4.0;6.0;0;0;0;0;0;0;0;45;40-59;1
2936;1982;Master;Together;23661.0;1;0;2013-12-04;46.0;18.0;0.0;4.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;7.0;0;0;0;0;0;0;0;38;30-39;1
9449;1958;PhD;Single;79761.0;0;1;2013-10-04;32.0;415.0;5.0;124.0;15.0;35.0;11.0;1.0;5.0;2.0;11.0;3.0;0;0;0;0;0;0;0;62;60-69;1
7297;1973;Graduation;Single;7500.0;1;0;2013-12-26;54.0;5.0;3.0;10.0;12.0;7.0;20.0;4.0;3.0;1.0;3.0;7.0;0;0;0;0;0;0;0;47;40-59;1
313;1968;Graduation;Widow;73455.0;0;0;2013-10-28;98.0;901.0;61.0;;;;20.0;1.0;6.0;5.0;10.0;3.0;0;1;0;0;0;0;0;52;50-59;0
9940;1958;Graduation;Together;64961.0;0;1;2012-12-23;97.0;382.0;;276.0;75.0;;38.0;2.0;6.0;4.0;4.0;3.0;0;0;0;0;0;0;0;62;60-69;1
10735;1971;Graduation;Single;22804.0;1;0;2013-07-31;75.0;14.0;1.0;7.0;2.0;1.0;1.0;1.0;2.0;0.0;2.0;9.0;0;0;0;0;0;0;0;49;>69;1
9529;1990;Graduation;Married;73687.0;0;0;2013-11-28;8.0;559.0;;503.0;;13.0;;1.0;3.0;;9.0;2.0;0;0;0;1;0;0;1;30;30-39;0
6439;1958;Graduation;Married;61074.0;0;1;2012-08-17;37.0;789.0;0.0;133.0;0.0;28.0;;;;5.0;8.0;7.0;0;0;0;0;0;0;0;62;60-69;1
7411;1964;PhD;Married;31686.0;1;1;2014-06-05;31.0;11.0;0.0;5.0;0.0;0.0;1.0;2.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;56;50-59;2
2176;1972;Graduation;Married;80134.0;1;0;2013-05-20;40.0;;16.0;272.0;104.0;0.0;80.0;2.0;5.0;3.0;6.0;6.0;0;1;1;1;0;0;1;48;40-59;1
9265;1953;Graduation;Married;75027.0;0;1;2013-01-09;74.0;925.0;64.0;179.0;133.0;12.0;77.0;2.0;9.0;4.0;6.0;5.0;0;0;0;0;0;0;0;67;60-69;1
8867;1988;PhD;Married;67546.0;0;0;2012-08-31;90.0;864.0;;;;38.0;;1.0;4.0;;5.0;3.0;0;0;0;0;0;0;0;32;30-39;0
8932;1969;Master;Together;65176.0;0;1;2012-10-29;57.0;960.0;28.0;183.0;;70.0;70.0;4.0;9.0;6.0;6.0;6.0;0;0;0;0;0;0;0;51;50-59;1
10236;1975;Master;Single;31160.0;1;0;2013-09-16;59.0;16.0;3.0;25.0;6.0;1.0;13.0;2.0;2.0;0.0;3.0;8.0;0;0;0;0;0;0;0;45;40-59;1
6340;1985;Graduation;Single;29938.0;1;0;2013-10-27;52.0;3.0;3.0;7.0;0.0;2.0;11.0;2.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;35;30-39;1
10089;1974;Graduation;Divorced;;0;0;2013-04-05;5.0;168.0;;444.0;32.0;;;1.0;6.0;;;2.0;0;1;1;1;1;0;1;46;40-59;0
2227;1958;2n Cycle;Together;26490.0;0;0;2012-09-22;92.0;45.0;47.0;52.0;21.0;20.0;25.0;2.0;3.0;1.0;5.0;6.0;0;0;0;0;0;0;0;62;60-69;0
10992;1967;Graduation;Together;75702.0;1;1;2012-08-29;77.0;650.0;28.0;353.0;45.0;42.0;30.0;5.0;4.0;6.0;11.0;8.0;0;0;0;0;0;0;0;53;50-59;2
5304;1974;PhD;Single;30899.0;1;0;2012-10-13;35.0;24.0;0.0;8.0;0.0;0.0;1.0;2.0;1.0;0.0;3.0;6.0;0;0;0;0;0;0;0;46;40-59;1
309;1961;PhD;Together;63342.0;0;1;2012-10-16;48.0;918.0;21.0;118.0;13.0;10.0;21.0;3.0;8.0;3.0;5.0;6.0;0;1;0;0;0;0;0;59;>69;1
3406;1964;Graduation;Single;45989.0;0;1;2012-10-22;97.0;138.0;33.0;87.0;28.0;24.0;12.0;4.0;3.0;2.0;7.0;3.0;0;0;0;0;0;0;0;56;50-59;1
2661;1964;Graduation;Single;18701.0;1;1;2013-06-04;95.0;12.0;4.0;2.0;10.0;6.0;10.0;4.0;2.0;0.0;4.0;5.0;0;0;0;0;0;0;0;56;50-59;2
3153;1957;PhD;Single;40737.0;2;1;2013-12-08;24.0;11.0;0.0;4.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;8.0;0;0;0;0;0;0;0;63;60-69;3
10264;1979;Graduation;Divorced;15287.0;1;0;2012-10-10;60.0;1.0;2.0;8.0;4.0;3.0;13.0;2.0;1.0;1.0;2.0;7.0;1;0;0;0;0;0;1;41;40-59;1
1184;1968;PhD;Divorced;69674.0;0;2;2013-05-22;46.0;554.0;41.0;215.0;11.0;0.0;24.0;3.0;;2.0;10.0;5.0;0;0;0;0;0;0;0;52;50-59;2
4200;1970;Master;Married;44159.0;1;0;2014-06-17;85.0;167.0;2.0;62.0;24.0;13.0;7.0;4.0;4.0;1.0;6.0;5.0;0;0;0;0;0;0;0;50;50-59;1
9396;1978;PhD;Married;37717.0;1;0;2012-11-23;31.0;9.0;0.0;6.0;4.0;1.0;5.0;1.0;1.0;0.0;2.0;9.0;0;0;0;0;0;0;0;42;40-59;1
2387;1952;Master;Together;43776.0;1;1;2013-02-03;9.0;177.0;2.0;71.0;3.0;2.0;20.0;6.0;5.0;2.0;4.0;8.0;0;0;0;0;0;0;1;68;60-69;2
6690;1966;Master;Married;38179.0;1;1;2013-03-14;30.0;38.0;4.0;22.0;4.0;2.0;20.0;4.0;3.0;1.0;3.0;7.0;0;0;0;0;0;0;0;54;50-59;2
1225;1963;Graduation;Married;80124.0;0;0;2014-06-26;47.0;483.0;84.0;398.0;;84.0;;1.0;3.0;7.0;8.0;1.0;1;0;0;0;0;0;0;57;50-59;0
9703;1970;PhD;Married;38097.0;1;1;2012-10-15;70.0;77.0;2.0;35.0;0.0;1.0;69.0;4.0;3.0;2.0;2.0;7.0;1;0;0;0;0;0;1;50;50-59;2
291;1970;Graduation;Married;72940.0;0;0;2013-06-19;13.0;182.0;74.0;298.0;;;116.0;1.0;3.0;3.0;6.0;1.0;0;0;0;0;0;0;0;50;50-59;0
4557;1970;Graduation;Together;22070.0;1;0;2013-10-04;11.0;10.0;7.0;19.0;8.0;2.0;21.0;2.0;2.0;2.0;2.0;6.0;0;0;0;0;0;0;0;50;50-59;1
2379;1953;Graduation;Single;69267.0;0;0;2012-09-22;31.0;778.0;44.0;499.0;95.0;73.0;146.0;2.0;3.0;4.0;5.0;7.0;0;0;0;0;0;0;1;67;60-69;0
5726;1983;Master;Single;31788.0;1;0;2014-03-20;15.0;16.0;7.0;23.0;0.0;8.0;6.0;3.0;3.0;0.0;4.0;5.0;0;0;0;0;0;1;0;37;30-39;1
3066;1975;PhD;Together;61905.0;0;1;2014-02-04;2.0;167.0;0.0;43.0;6.0;2.0;13.0;2.0;4.0;2.0;4.0;5.0;0;0;0;0;0;0;0;45;40-59;1
6336;1960;Graduation;Married;29315.0;1;1;2014-04-06;55.0;13.0;2.0;14.0;8.0;7.0;4.0;4.0;2.0;0.0;4.0;6.0;0;0;0;0;0;0;0;60;60-69;2
10967;1963;Graduation;Divorced;33378.0;1;1;2013-02-06;38.0;33.0;6.0;40.0;3.0;7.0;10.0;3.0;2.0;0.0;4.0;7.0;0;0;0;0;0;0;0;57;50-59;2
2304;1963;PhD;Together;66313.0;0;1;2013-09-16;86.0;625.0;7.0;99.0;10.0;22.0;7.0;2.0;6.0;3.0;12.0;4.0;0;0;0;0;0;0;0;57;50-59;1
3445;1956;Graduation;Single;60714.0;0;0;2013-01-17;56.0;216.0;;224.0;101.0;92.0;;2.0;7.0;4.0;10.0;5.0;0;0;0;0;0;0;1;64;60-69;0
7828;1981;Master;Together;77882.0;0;0;2014-04-30;29.0;68.0;;396.0;;22.0;15.0;1.0;3.0;3.0;5.0;1.0;0;0;0;0;0;0;0;39;>69;0
3762;1986;PhD;Single;69867.0;0;0;2013-04-02;30.0;196.0;0.0;512.0;33.0;;54.0;1.0;3.0;5.0;8.0;1.0;0;0;0;1;0;0;1;34;30-39;0
4391;1968;Master;Divorced;63841.0;0;1;2013-04-21;64.0;635.0;15.0;100.0;20.0;7.0;131.0;1.0;9.0;3.0;9.0;6.0;0;0;0;0;0;0;0;52;50-59;1
4669;1981;Basic;Married;24480.0;1;0;2013-02-11;46.0;4.0;19.0;9.0;28.0;25.0;17.0;3.0;3.0;0.0;4.0;7.0;0;0;0;0;0;0;0;39;>69;1
10144;1976;Graduation;Together;51369.0;0;1;2012-10-25;84.0;297.0;7.0;79.0;0.0;11.0;;2.0;8.0;2.0;4.0;8.0;0;0;0;0;0;0;0;44;40-59;1
8652;1946;Graduation;Together;37760.0;0;0;2012-08-31;20.0;84.0;5.0;38.0;;12.0;28.0;2.0;4.0;1.0;6.0;7.0;0;0;0;0;0;0;0;74;>69;0
1672;1974;PhD;Together;65640.0;0;1;2014-03-01;74.0;204.0;7.0;149.0;20.0;15.0;66.0;1.0;5.0;1.0;8.0;2.0;0;0;0;0;0;0;0;46;40-59;1
8962;1975;Master;Married;44319.0;1;1;2014-04-17;18.0;26.0;0.0;8.0;0.0;0.0;3.0;2.0;2.0;0.0;3.0;5.0;0;0;0;0;0;0;0;45;40-59;2
9974;1974;Graduation;Married;30631.0;1;0;2013-07-12;75.0;15.0;6.0;20.0;4.0;5.0;20.0;1.0;3.0;1.0;2.0;7.0;0;0;0;0;0;0;0;46;40-59;1
10983;1952;Graduation;Together;75278.0;0;0;2013-01-29;17.0;304.0;98.0;230.0;;74.0;74.0;1.0;6.0;3.0;;3.0;0;0;0;0;0;0;0;68;60-69;0
8148;1956;Master;Together;50898.0;1;1;2013-01-08;88.0;285.0;28.0;242.0;55.0;;135.0;;6.0;2.0;12.0;5.0;0;0;0;0;0;0;0;64;60-69;2
10102;1966;Graduation;Widow;79946.0;0;0;2014-05-12;19.0;395.0;;565.0;;;28.0;1.0;5.0;;5.0;3.0;0;0;0;0;0;0;0;54;50-59;0
4697;1949;Master;Divorced;35416.0;0;0;2013-06-13;62.0;248.0;3.0;81.0;4.0;3.0;51.0;3.0;7.0;1.0;5.0;8.0;0;0;0;0;0;0;0;71;>69;0
9262;1984;2n Cycle;Together;32414.0;0;0;2013-07-04;11.0;20.0;6.0;5.0;0.0;9.0;12.0;1.0;1.0;0.0;3.0;7.0;1;0;0;0;0;0;0;36;30-39;0
7254;1969;Graduation;Together;38361.0;1;0;2013-12-27;74.0;39.0;0.0;56.0;20.0;8.0;14.0;3.0;3.0;1.0;3.0;7.0;0;0;0;0;0;0;0;51;50-59;1
